OBJECTID,REACHCODE,VALUE_11,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_41,VALUE_42,VALUE_43,VALUE_52,VALUE_71,VALUE_81,VALUE_82,VALUE_90,VALUE_95,FID,OBJECTID_1,Join_Count,TARGET_FID,OBJECTID_12,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode_1,FType,FCode,Shape_Leng,LkAcres,Perimeter,Lake_ID,Location_I,Long,Lat,Region,County,Type,LocType,Shape_Le_1,Shape_Area,ReachNew
651,W02020002001136,5.707015475000000,1.617614175,0.381852731,0.085050669,0.020940631,0.238207931,50.798501920000000,17.684659870000001,13.976219499999999,0.400745539,0.489792764,1.313083237,0.086272756,6.613969382000000,0.586073424,32920,32921,3,32920,2120,22294608,10/13/1999 0:00:00,3,966415,Stewarts Bridge Reservoir,1.820000000000000,215.000000000000000,02020002001136,390,39010,0.136364912004000,449.526000000000010,13224.282961299999000,1104STE0126A,1104STE0126A_C,-73.903801000000001,43.306400300000000,5,Saratoga,Lake,Centroid,0.136364912754000,0.000201938112896,W02020002001136
652,W02020002001137,10.794297350000001,1.629327902,0,0,0,0,31.296673460000001,27.223353700000001,13.917175830000000,1.086218601,0.203665988,0,0,13.849287170000000,0,33598,33599,1,33598,2798,22295080,11/9/1999 0:00:00,3,971326,Willis Lake,0.156000000000000,0.000000000000000,02020002001137,390,39004,0.026422380239500,38.463400000000000,2577.951589450000000,1104WIL0215,1104WIL0215_C,-74.241699199999999,43.369098700000002,5,Hamilton,Lake,Centroid,0.026422380704000,0.000017298178782,W02020002001137
653,W02020002001138,3.721062349000000,0,0,0,0,0,76.125550349999997,5.262036643000000,3.919897742000000,4.00511291,1.626189462,0,0,4.431188752000000,0.908961795,33617,33618,0,33617,2817,22295126,11/9/1999 0:00:00,3, , ,0.028000000000000,0.000000000000000,02020002001138,390,39004,0.012011691738100,6.836818641940000,1117.402784299999900, , ,0.000000000000000,0.000000000000000,0, , , ,0.012011691015200,0.000003073512488,W02020002001138
654,W02020002001139,5.689663508000000,1.603149013,0.381322659,0.085527511,0.021006757,0.239677096,50.957824770000002,17.488158689999999,13.986465650000000,0.400862277,0.48598966,1.315856601,0.086761242,6.666310997000000,0.591423575,32266,32267,9,32266,1466,22739135,11/9/1999 0:00:00,3,973352,Great Sacandaga Lake,94.929000000000002,235.000000000000000,02020002001139,390,39009,1.772976073590000,23441.400000000001000,169370.188918000000000,1104GRE0127,1104GRE0127_DH,-74.182090000000002,43.107740000000000,5,Fulton,Lake,Deep Hole,1.772976073890000,0.010506818443100,W02020002001139
655,W02020002001140,15.053763440000001,0,0,0,0,0,45.161290319999999,0.537634409000000,37.096774189999998,0,1.612903226,0,0,0.537634409000000,0,32637,32638,1,32637,1837,22295056,11/9/1999 0:00:00,3,945051,Buck Pond,0.024000000000000,0.000000000000000,02020002001140,390,39004,0.007155243244300,5.973335925660000,686.605295262000030,1104BUC0218,1104BUC0218_C,-74.404701200000005,43.385200500000003,5,Hamilton,Lake,Centroid,0.007155243663680,0.000002687198556,W02020002001140
656,W02020002001141,8.835341365000000,0,0,0,0,0,40.562249000000001,28.915662650000002,15.662650599999999,0,2.008032129,0,0,4.016064257000000,0,33588,33589,1,33588,2788,22295048,11/9/1999 0:00:00,3,956012,Lost Lake,0.016000000000000,0.000000000000000,02020002001141,390,39004,0.005537065554990,3.994946794260000,518.344703278999990,1104LOS0233,1104LOS0233_C,-74.485000600000006,43.396701800000002,5,Hamilton,Lake,Centroid,0.005537065245010,0.000001797552308,W02020002001141
657,W02020002001144,13.591160220000001,0,0,0,0,0,62.983425410000002,5.856353591000000,12.596685080000000,0,0,0,0,4.972375691000000,0,33622,33623,1,33622,2822,22295140,11/9/1999 0:00:00,3,958186,Murphy Lake,0.124000000000000,0.000000000000000,02020002001144,390,39004,0.016603149117000,30.501500000000000,1665.494983880000100,1104MUR0213,1104MUR0213_C,-74.217903100000001,43.339599600000000,5,Hamilton,Lake,Centroid,0.016603149259600,0.000013710783311,W02020002001144
658,W02020002001145,16.324554610000000,0.939194423,0.135553834,0,0,0,46.737025559999999,12.674283500000000,15.443454689999999,0.02904725,0.174283501,0,0,7.484508133000000,0.0580945,33587,33588,1,33587,2787,22295040,11/9/1999 0:00:00,3,966157,Spy Lake,1.521000000000000,0.000000000000000,02020002001145,390,39004,0.080307133916200,375.541999999999970,7169.715735159999900,1104SPY0232,1104SPY0232_C,-74.517898599999995,43.396198300000002,5,Hamilton,Lake,Centroid,0.080307132936100,0.000168976572222,W02020002001145
659,W02020002001147,18.646408839999999,0,0,0,0,0,62.430939230000000,14.779005520000000,2.624309392000000,0,0.552486188,0,0,0.966850829000000,0,33628,33629,1,33628,2828,22295160,11/9/1999 0:00:00,3,957119,Middle Lake,0.117000000000000,0.000000000000000,02020002001147,390,39004,0.027040228170800,29.009399999999999,2594.881198900000100,1104MID0184,1104MID0184_C,-74.208503699999994,43.328399699999999,5,Hamilton,Lake,Centroid,0.027040227917600,0.000013037826286,W02020002001147
660,W02020002001148,0.168035848000000,2.539208364,0.01867065,0,0,0.317401046,65.272591489999996,18.297236739999999,5.283793876000000,2.520537715,0.280059746,0,0,5.246452577000000,0.056011949,32197,32198,1,32197,1397,22295202,11/9/1999 0:00:00,3, , ,0.029000000000000,0.000000000000000,02020002001148,390,39004,0.009956516452810,7.100400425850000,975.369971288999980,1104UWB5274,1104UWB5274_C,-74.059799200000000,43.308998099999997,5,Saratoga,Lake,Centroid,0.009956515170220,0.000003189979472,W02020002001148
661,W02020002001149,5.683192261000000,0,0,0,0,0,51.148730350000001,10.882708590000000,15.900846430000000,0,0.120918984,0,0,16.203143890000000,0.060459492,33592,33593,1,33592,2792,22295064,11/9/1999 0:00:00,3,958034,Mud Lake,0.078000000000000,0.000000000000000,02020002001149,390,39004,0.011675974660800,19.252700000000001,1057.733027700000100,1104MUD0231,1104MUD0231_C,-74.520599399999995,43.379398299999998,5,Hamilton,Lake,Centroid,0.011675973389800,0.000008660448980,W02020002001149
662,W02020002001150,16.444444440000002,0,0,0,0,0,48.888888889999997,5.777777778000000,10.666666670000000,0,1.777777778,0,0,16.444444440000002,0,32193,32194,1,32193,1393,22295192,11/9/1999 0:00:00,3,951745,Greenfield Lake,0.024000000000000,0.000000000000000,02020002001150,390,39004,0.006085537836420,5.886937775610000,574.560912851000010,1104GRE0205,1104GRE0205_C,-74.132598900000005,43.314498899999997,5,Saratoga,Lake,Centroid,0.006085537832170,0.000002645114925,W02020002001150
663,W02020002001151,9.004490712999999,1.003513881,0.138836756,0.00904474,0.003617896,0.003617896,56.113565749999999,9.518231933999999,11.554655100000000,0.206220068,0.296215229,0.105371219,0.023516323,11.089303240000000,0.929799252,33284,33285,1,33284,2484,22294994,11/9/1999 0:00:00,3,960627,Piseco Lake,11.550000000000001,0.000000000000000,02020002001151,390,39004,0.426312523616000,2851.900000000000100,39260.557024700000000,1104PIS0234,1104PIS0234_C,-74.546203599999998,43.411800399999997,5,Hamilton,Lake,Centroid,0.426312528602000,0.001283538426940,W02020002001151
664,W02020002001152,2.444306931000000,1.485148515,0.030940594,0,0,0.061881188,47.524752479999997,19.245049500000000,10.303217820000000,4.795792079,1.237623762,0.030940594,0,9.251237624000000,3.589108911,32204,32205,1,32204,1404,22295226,11/9/1999 0:00:00,3, , ,0.072000000000000,0.000000000000000,02020002001152,390,39004,0.013053567066500,17.734300000000001,1259.899994010000000,1104UWB0205A,1104UWB0205A_C,-74.077903699999993,43.299999200000002,5,Saratoga,Lake,Centroid,0.013053567317600,0.000007966343402,W02020002001152
665,W02020002001153,1.269130272000000,0.111982083,0,0,0,0.012442454,73.845962420000006,8.187134502999999,6.370536270000000,0.13686699,0.236406619,0,0,8.759487371000001,1.070051014,32200,32201,1,32200,1400,22295214,11/9/1999 0:00:00,3,962456,Rice Pond,0.098000000000000,0.000000000000000,02020002001153,390,39004,0.016609544367100,24.143699999999999,1619.452493980000100,1104RIC0207,1104RIC0207_C,-74.110801699999996,43.302600900000002,5,Saratoga,Lake,Centroid,0.016609542975500,0.000010846097806,W02020002001153
666,W02020002001154,4.271356784000000,0,0,0,0,0,55.025125629999998,10.929648240000001,25.251256280000000,0,0.251256281,0,0,2.638190955000000,1.633165829,33604,33605,1,33604,2804,22295094,11/9/1999 0:00:00,3,959684,Owl Pond,0.035000000000000,0.000000000000000,02020002001154,390,39004,0.007497206283810,8.650671517239999,701.523189971999950,1104OWL0222,1104OWL0222_C,-74.499099700000002,43.367401100000002,5,Hamilton,Lake,Centroid,0.007497206222150,0.000003890568410,W02020002001154
667,W02020002001155,5.537762066000000,0.705103815,0.08308088,0.005057097,0.001926513,0.002408141,56.835509490000000,8.940465927000000,16.303840019999999,0.145933372,0.202043067,0.058517837,0.019024317,10.245678590000001,0.913648864,33601,33602,0,33601,2801,22295088,11/9/1999 0:00:00,3, , ,0.307000000000000,0.000000000000000,02020002001155,390,39004,0.103104450677000,75.785600000000002,9683.527581399999700, , ,0.000000000000000,0.000000000000000,0, , , ,0.103104451578000,0.000034078311779,W02020002001155
668,W02020002001156,3.768115942000000,0,0,0,0,0,60.579710140000003,12.077294690000000,10.241545889999999,0,0.483091787,0,0,11.980676330000000,0.869565217,32202,32203,0,32202,1402,22295218,11/9/1999 0:00:00,3, , ,0.030000000000000,0.000000000000000,02020002001156,390,39004,0.009780443864670,7.416577033840000,895.609824529999970, , ,0.000000000000000,0.000000000000000,0, , , ,0.009780442742060,0.000003331805888,W02020002001156
669,W02020002001157,5.379353234000000,0,0,0,0,0,77.300995020000002,7.245024876000000,9.048507463000000,0,0.031094527,0,0,0.995024876000000,0,33638,33639,1,33638,2838,22295184,11/9/1999 0:00:00,3,943676,Bennett Lake,0.156000000000000,0.000000000000000,02020002001157,390,39004,0.020496726798800,38.513800000000003,1952.621759240000100,1104BEN0182,1104BEN0182_C,-74.193496699999997,43.316001900000003,5,Hamilton,Lake,Centroid,0.020496726936900,0.000017305677066,W02020002001157
670,W02020002001158,11.154840889999999,2.799955021,0.022489599,0,0,0,39.289328689999998,29.540087710000002,13.639941530000000,0.416057573,0.674687957,0.15742719,0,2.305183852000000,0,32923,32924,1,32923,2123,22294630,10/13/1999 0:00:00,3,953998,Jenny Lake,0.355000000000000,377.000000000000000,02020002001158,390,39009,0.029740110192500,87.767499999999998,2752.073298989999800,1104JEN0130,1104JEN0130_C,-73.912803600000004,43.267299700000002,5,Saratoga,Lake,Centroid,0.029740109889700,0.000039402270015,W02020002001158
671,W02020002001159,10.215970450000000,2.86302927,0.056834328,0,0,0,34.221369709999998,33.191247509999997,15.423415739999999,0.291275931,0.511508951,0.191815857,0,2.955385053000000,0.078147201,32922,32923,1,32922,2122,22294628,10/13/1999 0:00:00,3,949418,Efner Lake,0.400000000000000,356.000000000000000,02020002001159,390,39009,0.027112279955500,98.702399999999997,2689.758138520000100,1104EFN0129,1104EFN0129_C,-73.928596499999998,43.266300200000003,5,Saratoga,Lake,Centroid,0.027112281691700,0.000044311363203,W02020002001159
672,W02020002001160,0.106541658000000,1.299808225,0.063924995,0,0,0,47.411037720000003,21.564031539999998,24.227572980000001,0,0.021308332,0,0,5.092691242000000,0.213083316,32206,32207,1,32206,1406,22295230,11/9/1999 0:00:00,3, , ,0.023000000000000,0.000000000000000,02020002001160,390,39004,0.006785994706540,5.591093716130000,604.569727513999960,1104UWB0182A,1104UWB0182A_C,-74.157897899999995,43.301101699999997,5,Hamilton,Lake,Centroid,0.006785994805270,0.000002511648919,W02020002001160
673,W02020002001161,4.838709677000000,0,0,0,0,0,58.841099159999999,10.454002389999999,14.755077660000000,0,0.358422939,0,0,10.215053760000000,0.537634409,32207,32208,1,32207,1407,22295232,11/9/1999 0:00:00,3,959304,Old Pond,0.026000000000000,0.000000000000000,02020002001161,390,39004,0.008910518793800,6.379269815330000,952.408203125000000,1104OLD0204,1104OLD0204_C,-74.128402699999995,43.298400899999997,5,Saratoga,Lake,Centroid,0.008910518372650,0.000002865579638,W02020002001161
674,W02020002001162,9.836065573999999,2.012660282,0.032462263,0,0,0,47.670832660000002,24.103230000000000,13.374452200000000,0.600551858,0.876481091,0.227235838,0,1.266028242000000,0,32925,32926,1,32925,2125,22294636,10/13/1999 0:00:00,3,953465,Hunt Lake,0.534000000000000,377.000000000000000,02020002001162,390,39009,0.037285901542000,131.881000000000000,3361.095109420000000,1104HUN0131,1104HUN0131_C,-73.904998800000001,43.259799999999998,5,Saratoga,Lake,Centroid,0.037285901163200,0.000059199606065,W02020002001162
675,W02020002001164,4.334170854000000,0,0,0,0,0,63.881909550000003,20.665829150000000,7.160804020000000,0,2.198492462,0,0,1.758793970000000,0,32921,32922,1,32921,2121,22294626,10/13/1999 0:00:00,3,950344,Fly Pond,0.058000000000000,0.000000000000000,02020002001164,390,39004,0.009619492869680,14.378900000000000,956.061179171000050,1104FLY0133A,1104FLY0133A_C,-73.989303600000000,43.270099600000002,5,Saratoga,Lake,Centroid,0.009619492718420,0.000006455766680,W02020002001164
676,W02020002001165,2.832389204000000,0.349883372,0,0,0,0,39.836721089999998,33.888703769999999,10.829723430000000,3.765411529,1.249583472,0,0,5.964678441000000,1.282905698,32924,32925,1,32924,2124,22294634,10/13/1999 0:00:00,3,948052,Davignon Pond,0.118000000000000,354.000000000000000,02020002001165,390,39009,0.017706200965700,29.234800000000000,1653.206754930000000,1104DAV0127A,1104DAV0127A_C,-73.967201200000005,43.263500200000003,5,Saratoga,Lake,Centroid,0.017706200875100,0.000013124174159,W02020002001165
677,W02020002001166,6.299212598000000,0,0,0,0,0,70.078740159999995,7.611548556000000,4.199475066000000,0,0.262467192,0,0,11.548556430000000,0,33603,33604,1,33603,2803,22295092,11/9/1999 0:00:00,3, , ,0.025000000000000,0.000000000000000,02020002001166,390,39004,0.006895804642740,6.266988777460000,619.486112298999960,1104MEC0236,1104MEC0236_C,-74.612297100000006,43.368499800000002,5,Hamilton,Lake,Centroid,0.006895804612710,0.000002818616173,W02020002001166
678,W02020002001167,5.765306122000000,0,0,0,0,0,63.214285709999999,4.387755102000000,20.306122450000000,0,0.306122449,0,0,6.020408163000000,0,33623,33624,1,33623,2823,22295144,11/9/1999 0:00:00,3,958033,Mud Lake,0.089000000000000,0.000000000000000,02020002001167,390,39004,0.016574566985800,21.986300000000000,1420.348228150000100,1104MUD0216,1104MUD0216_C,-74.453300499999997,43.341098799999997,5,Hamilton,Lake,Centroid,0.016574566253200,0.000009883897040,W02020002001167
679,W02020002001168,16.262975780000001,0,0,0,0,0,47.404844290000000,29.411764710000000,5.882352941000000,0,0,0,0,1.038062284000000,0,32811,32812,1,32811,2011,22295274,11/9/1999 0:00:00,3, , ,0.026000000000000,0.000000000000000,02020002001168,390,39004,0.007142497882450,6.466244853350000,711.638887101000020,1104UWB0202A,1104UWB0202A_C,-74.124000499999994,43.286399799999998,5,Saratoga,Lake,Centroid,0.007142499311770,0.000002904084455,W02020002001168
680,W02020002001169,3.983228512000000,0,0,0,0,0,67.505241089999998,3.927323550000000,12.969951080000000,0,0.167714885,0,0,11.097134870000000,0.34940601,33596,33597,1,33596,2796,22295076,11/9/1999 0:00:00,3,965070,Sheriff Lake,0.229000000000000,0.000000000000000,02020002001169,390,39004,0.025834734580000,56.665500000000002,2526.860171459999900,1104SHE0235,1104SHE0235_C,-74.621803299999996,43.370800000000003,5,Hamilton,Lake,Centroid,0.025834734438700,0.000025486764634,W02020002001169
681,W02020002001170,4.761904762000000,0.501253133,0,0,0,0,16.290726820000000,60.902255640000000,9.273182957000000,0,2.005012531,0,0,6.015037594000000,0.250626566,32809,32810,1,32809,2009,22295262,11/9/1999 0:00:00,3, , ,0.023000000000000,0.000000000000000,02020002001170,390,39004,0.007960983912410,5.633187266510000,706.293061471999980,1104UWB0173A,1104UWB0173A_C,-74.169998199999995,43.290798199999998,5,Hamilton,Lake,Centroid,0.007960982851020,0.000002530149661,W02020002001170
682,W02020002001174,0.000000000000000,0,0,0,0,0,60.889292200000000,3.584392015000000,32.456140349999998,0,0,0,0,2.934059286000000,0.136116152,33634,33635,0,33634,2834,22295176,11/9/1999 0:00:00,3,972115,Motts Flow,0.017000000000000,0.000000000000000,02020002001174,390,39004,0.006281274735650,4.317805611080000,569.884097952000050, , ,0.000000000000000,0.000000000000000,0, , , ,0.006281274963220,0.000001940504174,W02020002001174
683,W02020002001175,6.680584551000000,0,0,0,0,0,51.154749480000000,10.836377870000000,18.267223380000001,0.013048017,0.110908142,0,0,11.567066810000000,1.370041754,33613,33614,2,33613,2813,22295116,11/9/1999 0:00:00,3,964384,Sand Lake,0.455000000000000,0.000000000000000,02020002001175,390,39004,0.036927860432200,112.456000000000000,3465.682058110000100,1104SAN0225,1104SAN0225_C,-74.574096699999998,43.354999499999998,5,Hamilton,Lake,Centroid,0.036927860682600,0.000050566487583,W02020002001175
684,W02020002001176,6.205250597000000,0,0,0,0,0,52.744630069999999,6.921241050000000,10.978520290000001,0,0,0,0,23.150358000000001,0,33616,33617,1,33616,2816,22295122,11/9/1999 0:00:00,3,958071,Mud Pond,0.070000000000000,0.000000000000000,02020002001176,390,39004,0.010836735036700,17.183299999999999,1015.686534650000000,1104MUD0226,1104MUD0226_C,-74.598899799999998,43.351799000000000,5,Hamilton,Lake,Centroid,0.010836734376000,0.000007726194723,W02020002001176
685,W02020002001177,1.075268817000000,0,0,0,0,0,46.052976659999999,25.806451610000000,10.201940730000000,5.848413323,1.914503016,0,0,7.579333858000000,1.521111985,32383,32384,1,32383,1583,22294638,10/13/1999 0:00:00,3,959792,Palmer Lake,0.035000000000000,0.000000000000000,02020002001177,390,39004,0.007517118936550,8.683433513440001,713.188391066000010,1104PAL0127B,1104PAL0127B_C,-73.986900300000002,43.246101400000001,5,Saratoga,Lake,Centroid,0.007517118492410,0.000003897123086,W02020002001177
686,W02020002001178,6.143344710000000,0,0,0,0,0,63.139931740000002,12.237932720000000,15.090199900000000,0,0.195026816,0,0,2.681618723000000,0.511945392,32927,32928,1,32927,2127,22294642,10/13/1999 0:00:00,3,944165,Black Pond,0.195000000000000,0.000000000000000,02020002001178,390,39004,0.026951214467800,48.219700000000003,2486.488573789999900,1104BLA0128,1104BLA0128_C,-73.934303299999996,43.229900399999998,5,Saratoga,Lake,Centroid,0.026951215901500,0.000021635210999,W02020002001178
687,W02020002001179,7.078012002000000,0,0,0,0,0,46.422526540000000,12.232651180000000,23.111247880000001,0.030773965,0.107708878,0,0,9.124480689000000,1.892598861,33620,33621,1,33620,2820,22295136,11/9/1999 0:00:00,3, , ,0.051000000000000,0.000000000000000,02020002001179,390,39004,0.009072540536270,12.575500000000000,866.713699628999960,1104UWB0227,1104UWB0227_C,-74.592796300000003,43.343700400000003,5,Hamilton,Lake,Centroid,0.009072541087830,0.000005653658769,W02020002001179
